date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2015-06-18T00:00:00.000Z,556.18,557.25,548.0,548.0,2059603,27.7399489355,27.7933160924,27.3319645019,27.3319645019,41192060,0.0,1.0
2015-06-19T00:00:00.000Z,557.52,557.91,552.258,556.52,2964489,27.8067825713,27.8262341519,27.5443358611,27.7569067237,59289780,0.0,1.0
2015-06-22T00:00:00.000Z,559.68,565.61,558.91,559.41,1737569,27.9145144022,28.2102781786,27.8761099995,27.9010479233,34751380,0.0,1.0
2015-06-23T00:00:00.000Z,563.39,564.9,557.15,559.79,1569808,28.0995537969,28.1748663268,27.7883285077,27.9200007454,31396160,0.0,1.0
2015-06-24T00:00:00.000Z,558.57,562.64,556.81,562.48,1446156,27.8591522113,28.0621469112,27.7713707195,28.0541667755,28923120,0.0,1.0
2015-06-25T00:00:00.000Z,557.95,563.14,557.455,560.3,1335270,27.8282291858,28.087084835,27.8035406412,27.9454374277,26705400,0.0,1.0
2015-06-26T00:00:00.000Z,553.06,560.0,551.85,559.71,2183753,27.5843362909,27.9304746734,27.5239865152,27.9160106776,43675060,0.0,1.0
2015-06-29T00:00:00.000Z,541.25,550.9,540.24,546.75,1887816,26.9953025303,27.47660446,26.9449279242,27.2696196923,37756320,0.0,1.0
2015-06-30T00:00:00.000Z,540.04,545.9,539.54,545.09,1725464,26.9349527547,27.2272252218,26.9100148309,27.1868257852,34509280,0.0,1.0
2015-07-01T00:00:00.000Z,543.3,545.81,539.76,543.66,1537973,27.097548018,27.2227363955,26.9209875174,27.1155033231,30759460,0.0,1.0
2015-07-02T00:00:00.000Z,547.34,548.0,543.57,544.74,1406213,27.2990464424,27.3319645019,27.1110144968,27.1693692386,28124260,0.0,1.0
2015-07-06T00:00:00.000Z,545.62,548.58,542.095,542.25,1280687,27.2132599845,27.3608924935,27.0374476216,27.045178378,25613740,0.0,1.0
2015-07-07T00:00:00.000Z,550.03,551.0,539.85,547.43,1679759,27.4332124725,27.4815920447,26.9254763437,27.3035352687,33595180,0.0,1.0
2015-07-08T00:00:00.000Z,541.7,548.28,541.2,545.6,1383065,27.0177466618,27.3459297392,26.992808738,27.2122624675,27661300,0.0,1.0
2015-07-09T00:00:00.000Z,544.65,548.88,544.62,548.65,1488324,27.1648804123,27.3758552478,27.1633841369,27.3643838028,29766480,0.0,1.0
2015-07-10T00:00:00.000Z,556.11,559.29,552.0,553.71,2171750,27.7364576261,27.8950628216,27.5314678924,27.6167555918,43435000,0.0,1.0
2015-07-13T00:00:00.000Z,571.73,572.85,558.7,559.51,2089641,28.5155183661,28.5713793155,27.8656360715,27.9060355081,41792820,0.0,1.0
2015-07-14T00:00:00.000Z,584.18,589.7087,574.17,574.5,3741583,29.1364726691,29.4122212679,28.6372154344,28.6536744641,74831660,0.0,1.0
2015-07-15T00:00:00.000Z,583.96,588.69,580.21,583.74,2073330,29.1254999827,29.361412742,28.938465554,29.1145272962,41466600,0.0,1.0
2015-07-16T00:00:00.000Z,601.78,604.5,587.92,589.5,5632054,30.0142875875,30.149949893,29.3230083393,29.4018121785,112641080,0.0,1.0
2015-07-17T00:00:00.000Z,699.62,703.0,678.0,680.0,12858136,34.8941405197,35.0627208847,33.8158246939,33.9155763892,257162720,0.0,1.0
2015-07-20T00:00:00.000Z,692.84,697.8,681.77,688.98,5121752,34.5559822727,34.803366477,34.0038566395,34.3634615009,102435040,0.0,1.0
2015-07-21T00:00:00.000Z,695.35,705.6,684.15,684.88,3780230,34.6811706503,35.1923980885,34.1225611568,34.1589705256,75604600,0.0,1.0
2015-07-22T00:00:00.000Z,695.1,713.33,691.62,694.02,4154987,34.6687016884,35.5779383907,34.4951337386,34.6148357729,83099740,0.0,1.0
2015-07-23T00:00:00.000Z,674.73,696.07,671.59,691.85,3811598,33.6527306721,34.7170812606,33.4961205106,34.5066051836,76231960,0.0,1.0
2015-07-24T00:00:00.000Z,654.77,677.79,653.18,676.77,4131137,32.6572087534,33.8053507659,32.5779061557,33.7544774013,82622740,0.0,1.0
2015-07-27T00:00:00.000Z,658.27,667.07,651.55,651.57,2919110,32.8317742201,33.2706816793,32.4966085241,32.497606041,58382200,0.0,1.0
2015-07-28T00:00:00.000Z,659.66,664.1,653.41,661.76,1718193,32.9011016483,33.1225504118,32.5893776006,33.0058409284,34363860,0.0,1.0
2015-07-29T00:00:00.000Z,661.43,663.33,652.84,662.26,1837805,32.9893818986,33.0841460091,32.5609483675,33.0307788522,36756100,0.0,1.0
2015-07-30T00:00:00.000Z,664.56,668.05,651.69,657.44,1980345,33.1454933017,33.31956001,32.5035911427,32.7903772666,39606900,0.0,1.0
2015-07-31T00:00:00.000Z,657.5,664.9999,657.2,664.7,1746094,32.7933698175,33.1674336871,32.7784070632,33.1524759204,34921880,0.0,1.0
2015-08-03T00:00:00.000Z,664.72,666.67,657.66,657.66,1567407,33.1534734374,33.2507313402,32.8013499531,32.8013499531,31348140,0.0,1.0
2015-08-04T00:00:00.000Z,661.28,668.0,660.51,664.34,1309410,32.9819005215,33.3170662176,32.9434961188,33.1345206153,26188200,0.0,1.0
2015-08-05T00:00:00.000Z,673.29,679.91,665.5827,665.75,1812589,33.5809094516,33.9110875629,33.1965013311,33.2048455604,36251780,0.0,1.0
2015-08-06T00:00:00.000Z,670.15,674.75,660.73,673.99,2032984,33.42429929,33.6537281891,32.9544688053,33.6158225449,40659680,0.0,1.0
2015-08-07T00:00:00.000Z,664.39,668.795,658.87,667.78,1377152,33.1370144076,33.3567175165,32.8616997287,33.3060935311,27543040,0.0,1.0
2015-08-10T00:00:00.000Z,663.14,671.62,660.23,667.09,1722915,33.0746695981,33.497616786,32.9295308815,33.2716791962,34458300,0.0,1.0
2015-08-11T00:00:00.000Z,690.3,704.0,684.32,699.58,5494011,34.4292976198,35.1125967323,34.1310400509,34.8921454858,109880220,0.0,1.0
2015-08-12T00:00:00.000Z,691.47,696.0,680.51,694.49,2932328,34.4876523615,34.7135899513,33.9410130715,34.6382774213,58646560,0.0,1.0
2015-08-13T00:00:00.000Z,686.51,694.03,682.18,689.2,1817748,34.2402681572,34.6153345314,34.024305737,34.3744341874,36354960,0.0,1.0
2015-08-14T00:00:00.000Z,689.37,692.26,682.9,684.04,1379855,34.3829130815,34.5270542811,34.0602163473,34.1170748136,27597100,0.0,1.0
2015-08-17T00:00:00.000Z,694.11,694.74,683.06,688.04,1233951,34.6193245992,34.6507463832,34.0681964829,34.3165782041,24679020,0.0,1.0
2015-08-18T00:00:00.000Z,688.73,695.7568,685.32,691.07,1385544,34.350992539,34.7014601451,34.1809158986,34.4677020224,27710880,0.0,1.0
2015-08-19T00:00:00.000Z,694.04,700.2,686.8,690.11,2509697,34.6158332899,34.9230685113,34.254732153,34.4198212087,50193940,0.0,1.0
2015-08-20T00:00:00.000Z,679.48,696.16,675.2801,689.1,2889877,33.8896409484,34.7215700869,33.6801673759,34.3694466026,57797540,0.0,1.0
2015-08-21T00:00:00.000Z,644.03,672.89,643.104,671.04,4593970,32.1215421499,33.5609591125,32.075357115,33.4686887944,91879400,0.0,1.0
2015-08-24T00:00:00.000Z,618.11,644.33,593.09,600.6,6489430,30.8287601793,32.1365049042,29.5808664715,29.9554340872,129788600,0.0,1.0
2015-08-25T00:00:00.000Z,612.47,647.0,611.67,646.4675,3571469,30.5474603986,32.2696734173,30.5075597205,32.2431145285,71429380,0.0,1.0
2015-08-26T00:00:00.000Z,659.74,662.48,630.37,643.1,4386985,32.9050917162,33.0417515387,31.4402380712,32.0751576116,87739700,0.0,1.0
2015-08-27T00:00:00.000Z,667.96,673.9799,651.1,672.0,2948736,33.3150711837,33.6153187988,32.4741643926,33.5165696081,58974720,0.0,1.0
2015-08-28T00:00:00.000Z,659.69,667.0,653.75,665.11,1941833,32.9025979238,33.26719037,32.6063353888,33.1729250179,38836660,0.0,1.0
2015-08-31T00:00:00.000Z,647.82,664.41,646.35,656.26,1946844,32.3105716124,33.1380119246,32.2372541164,32.7315237664,38936880,0.0,1.0
2015-09-01T00:00:00.000Z,629.56,644.44,625.06,633.66,2572884,31.3998386346,32.1419912474,31.1753973203,31.6043296099,51457680,0.0,1.0
2015-09-02T00:00:00.000Z,644.91,645.057,630.64,638.64,1881489,32.1654328958,32.1727646454,31.4537045501,31.8527113311,37629780,0.0,1.0
2015-09-03T00:00:00.000Z,637.05,651.25,633.8073,647.93,1728562,31.7734087334,32.4816457698,31.6116763223,32.3160579556,34571240,0.0,1.0
2015-09-04T00:00:00.000Z,628.96,634.5,626.5,629.7,2024990,31.3699131261,31.6462253219,31.2472185409,31.4068212533,40499800,0.0,1.0
2015-09-08T00:00:00.000Z,643.88,645.04,632.9,641.0,1954648,32.1140607727,32.171916756,31.5664239657,31.9704183315,39092960,0.0,1.0
2015-09-09T00:00:00.000Z,643.41,657.36,640.9,651.88,2048908,32.0906191243,32.7863871988,31.9654307468,32.5130675538,40978160,0.0,1.0
2015-09-10T00:00:00.000Z,651.08,654.9,641.7,643.9,1392481,32.4731668757,32.6636926136,32.0053314249,32.1150582897,27849620,0.0,1.0
2015-09-11T00:00:00.000Z,655.3,655.31,647.41,650.21,1744615,32.6836429527,32.6841417111,32.2901225149,32.4297748882,34892300,0.0,1.0
2015-09-14T00:00:00.000Z,652.47,655.92,649.501,655.63,1497627,32.5424943039,32.7145659782,32.3944129123,32.7001019824,29952540,0.0,1.0
2015-09-15T00:00:00.000Z,665.07,668.85,653.34,656.71,1777320,33.170929984,33.3594606881,32.5858862913,32.7539678978,35546400,0.0,1.0
2015-09-16T00:00:00.000Z,665.52,668.0699,662.2,665.55,1312598,33.1933741155,33.3205525393,33.0277863013,33.1948703909,26251960,0.0,1.0
2015-09-17T00:00:00.000Z,671.67,681.99,665.0,667.49,2387605,33.5001105784,34.0148293259,33.1674386747,33.2916295353,47752100,0.0,1.0
2015-09-18T00:00:00.000Z,660.92,669.84,660.03,665.06,3627210,32.9639452164,33.4088377772,32.919555712,33.1704312255,72544200,0.0,1.0
2015-09-21T00:00:00.000Z,666.98,669.0,658.0,665.51,1954667,33.266192853,33.3669420652,32.8183077413,33.192875357,39093340,0.0,1.0
2015-09-22T00:00:00.000Z,653.2,658.82,645.03,657.47,2718081,32.5789036726,32.8592059363,32.1714179975,32.791873542,54361620,0.0,1.0
2015-09-23T00:00:00.000Z,653.29,660.28,650.7301,652.9,1457995,32.5833924989,32.9320246739,32.4557153166,32.5639409184,29159900,0.0,1.0
2015-09-24T00:00:00.000Z,654.91,656.7699,642.165,648.97,1934639,32.6641913721,32.7569554611,32.028523694,32.3679288372,38692780,0.0,1.0
2015-09-25T00:00:00.000Z,640.15,658.58,639.655,658.58,2423992,31.9280238611,32.8472357329,31.9033353165,32.8472357329,48479840,0.0,1.0
2015-09-28T00:00:00.000Z,624.25,642.85,617.84,639.05,2361393,31.1349978837,32.0626886497,30.8152937004,31.8731604287,47227860,0.0,1.0
2015-09-29T00:00:00.000Z,622.61,634.68,618.03,625.5,2106466,31.0532014936,31.6552029745,30.8247701115,31.1973426933,42129320,0.0,1.0
2015-09-30T00:00:00.000Z,637.2,639.31,629.15,631.83,2549938,31.7808901105,31.886128149,31.3793895371,31.5130568088,50998760,0.0,1.0
2015-10-01T00:00:00.000Z,642.0,643.84,631.115,637.94,2125315,32.0202941792,32.1120657388,31.4773955777,31.8177982378,42506300,0.0,1.0
2015-10-02T00:00:00.000Z,656.99,658.2555,633.5,638.01,2439435,32.7679331352,32.8310510203,31.5963494743,31.8212895471,48788700,0.0,1.0
2015-10-05T00:00:00.000Z,671.68,673.0275,655.87,661.6,1898012,33.5006093369,33.5678170416,32.7120721858,32.9978607927,37960240,0.0,1.0
2015-10-06T00:00:00.000Z,671.64,678.8,663.0823,669.35,2157409,33.498614303,33.855725372,33.0717917617,33.3843986119,43148180,0.0,1.0
2015-10-07T00:00:00.000Z,670.0,678.74,658.11,677.4,2217672,33.4168179128,33.8527328211,32.8237940845,33.7858991853,44353440,0.0,1.0
2015-10-08T00:00:00.000Z,667.0,671.89,654.49,669.45,1965397,33.26719037,33.5110832649,32.6432435161,33.3893861967,39307940,0.0,1.0
2015-10-09T00:00:00.000Z,671.24,674.085,662.36,667.49,1606178,33.4786639639,33.6205607504,33.0357664369,33.2916295353,32123560,0.0,1.0
2015-10-12T00:00:00.000Z,676.43,677.98,667.24,669.19,1334225,33.7375196131,33.8148271769,33.2791605734,33.3764184763,26684500,0.0,1.0
2015-10-13T00:00:00.000Z,683.17,688.46,673.108,674.26,2122338,34.0736828261,34.3375260601,33.5718320473,33.6292890238,42446760,0.0,1.0
2015-10-14T00:00:00.000Z,680.41,690.04,678.9,683.73,1564582,33.9360254867,34.4163298994,33.8607129568,34.1016133008,31291640,0.0,1.0
2015-10-15T00:00:00.000Z,693.02,694.16,684.39,685.25,2357829,34.5649599253,34.6218183916,34.1345313603,34.1774245892,47156580,0.0,1.0
2015-10-16T00:00:00.000Z,695.32,696.22,689.1,695.4,1815759,34.6796743749,34.7245626377,34.3694466026,34.6836644427,36315180,0.0,1.0
2015-10-19T00:00:00.000Z,699.95,700.2397,692.21,694.0,1508585,34.9105995494,34.9250485825,34.5245604887,34.613838256,30171700,0.0,1.0
2015-10-20T00:00:00.000Z,680.0,698.0,673.68,697.89,2621719,33.9155763892,34.8133416465,33.6003610321,34.8078553033,52434380,0.0,1.0
2015-10-21T00:00:00.000Z,671.8,684.9,670.7,683.21,1608436,33.5065944386,34.1599680426,33.4517310062,34.0756778601,32168720,0.0,1.0
2015-10-22T00:00:00.000Z,681.14,688.0499,671.7,675.44,4431595,33.9724348555,34.317071975,33.5016068538,33.688142524,88631900,0.0,1.0
2015-10-23T00:00:00.000Z,719.33,752.5,717.94,750.06,6336319,35.8771934765,37.5315753424,35.8078660483,37.4098782742,126726380,0.0,1.0
2015-10-26T00:00:00.000Z,731.12,734.95,720.02,720.02,2438847,36.4652297201,36.6562542165,35.9116078114,35.9116078114,48776940,0.0,1.0
2015-10-27T00:00:00.000Z,732.82,735.9642,724.135,726.57,1938916,36.550018661,36.7068383012,36.1168469244,36.2382946133,38778320,0.0,1.0
2015-10-28T00:00:00.000Z,736.92,737.37,727.27,733.0,1980154,36.7545096363,36.7769537678,36.2732077067,36.5589963136,39603080,0.0,1.0
2015-10-29T00:00:00.000Z,744.85,746.79,735.16,736.63,1825957,37.150025108,37.2467842524,36.6667281445,36.7400456405,36519140,0.0,1.0
2015-10-30T00:00:00.000Z,737.39,746.31,736.53,745.56,1999161,36.7779512847,37.2228438456,36.7350580557,37.1854369599,39983220,0.0,1.0
2015-11-02T00:00:00.000Z,747.74,748.18,731.45,737.88,1995708,37.2941663077,37.3161116806,36.4816887498,36.80239045,39914160,0.0,1.0
2015-11-03T00:00:00.000Z,748.82,751.698,741.16,745.43,1815300,37.3480322231,37.4915749126,36.9659832303,37.1789530997,36306000,0.0,1.0
2015-11-04T00:00:00.000Z,755.31,759.9,749.2,749.9,2091999,37.6717264743,37.9006566149,37.3669850452,37.4018981386,41839980,0.0,1.0
2015-11-05T00:00:00.000Z,760.67,766.35,757.47,758.81,2274314,37.9390610176,38.2223558321,37.7794583051,37.846291941,45486280,0.0,1.0
2015-11-06T00:00:00.000Z,761.6,763.022,755.03,759.39,1677199,37.9854455559,38.0563690112,37.6577612369,37.8752199326,33543980,0.0,1.0
2015-11-09T00:00:00.000Z,754.77,763.3,749.11,758.52,1776861,37.6447935165,38.0702344968,37.3624962189,37.8318279452,35537220,0.0,1.0
2015-11-10T00:00:00.000Z,758.26,760.6,748.41,753.48,1489929,37.8188602248,37.9355697082,37.3275831256,37.5804536731,29798580,0.0,1.0
2015-11-11T00:00:00.000Z,765.25,769.08,759.75,762.38,2095922,38.1674923997,38.3585168961,37.8931752377,38.024348717,41918440,0.0,1.0
2015-11-12T00:00:00.000Z,756.53,765.799,755.86,760.18,1772555,37.7325750084,38.1948742401,37.6991581905,37.9146218522,35451100,0.0,1.0
2015-11-13T00:00:00.000Z,740.07,755.33,739.47,754.04,2409363,36.9116185564,37.6727239912,36.8816930478,37.6083841478,48187260,0.0,1.0
2015-11-16T00:00:00.000Z,750.42,751.71,734.33,740.21,2535198,37.4278335793,37.4921734228,36.625331191,36.918601175,50703960,0.0,1.0
2015-11-17T00:00:00.000Z,745.98,754.95,744.05,752.47,1939934,37.2063848159,37.6537711691,37.1101244299,37.530079067,38798680,0.0,1.0
2015-11-18T00:00:00.000Z,760.01,761.1,747.39,749.57,1813336,37.9061429581,37.960507632,37.276709761,37.3854391089,36266720,0.0,1.0
2015-11-19T00:00:00.000Z,759.94,763.23,757.23,759.78,1403913,37.9026516488,38.0667431875,37.7674881017,37.8946715132,28078260,0.0,1.0
2015-11-20T00:00:00.000Z,777.0,779.318,764.1,769.3,2773944,38.7535336094,38.8691458242,38.1101351749,38.3694895826,55478880,0.0,1.0
2015-11-23T00:00:00.000Z,776.7,782.9,773.51,777.47,1732400,38.7385708551,39.0478011104,38.5794669011,38.7769752578,34648000,0.0,1.0
2015-11-24T00:00:00.000Z,769.63,775.99,758.11,772.96,2394010,38.3859486123,38.7031590033,37.8113788476,38.5520351849,47880200,0.0,1.0
2015-11-25T00:00:00.000Z,769.26,773.0,766.53,771.69,1180643,38.3674945487,38.5540302189,38.2313334847,38.4886928585,23612860,0.0,1.0
2015-11-27T00:00:00.000Z,771.97,774.0,767.0001,769.16,722320,38.5026580958,38.6039060665,38.2547801207,38.3625069639,14446400,0.0,1.0
2015-11-30T00:00:00.000Z,762.85,775.03,761.12,771.87,1679349,38.0477903654,38.6552781895,37.961505149,38.497670511,33586980,0.0,1.0
2015-12-01T00:00:00.000Z,783.79,785.0,765.95,766.94,2019864,39.0921906148,39.1525403904,38.2024054931,38.2517825822,40397280,0.0,1.0
2015-12-02T00:00:00.000Z,777.85,793.0475,776.43,785.25,2343841,38.7959280799,39.5539162742,38.7251043762,39.1650093523,46876820,0.0,1.0
2015-12-03T00:00:00.000Z,768.2,784.48,762.45,780.56,2097494,38.3146261502,39.1266049497,38.0278400263,38.9310916269,41949880,0.0,1.0
2015-12-04T00:00:00.000Z,779.21,782.42,765.51,769.71,2489998,38.8637592326,39.0238607035,38.1804601201,38.3899386801,49799960,0.0,1.0
2015-12-07T00:00:00.000Z,772.99,781.0,766.72,780.06,1831287,38.5535314604,38.9530369999,38.2408098957,38.9061537031,36625740,0.0,1.0
2015-12-08T00:00:00.000Z,775.14,778.65,762.52,764.5,1554121,38.6607645328,38.835828758,38.0313313357,38.130085514,31082420,0.0,1.0
2015-12-09T00:00:00.000Z,762.55,776.0926,752.0066,771.1,2327471,38.0328276111,38.7082762652,37.5069665992,38.4592661084,46549420,0.0,1.0
2015-12-10T00:00:00.000Z,760.04,766.0655,755.0,763.59,1622940,37.9076392336,38.2081661535,37.6562649615,38.0846984926,32458800,0.0,1.0
2015-12-11T00:00:00.000Z,750.42,757.44,748.65,749.0,2159164,37.4278335793,37.7779620297,37.339553329,37.3570098757,43183280,0.0,1.0
2015-12-14T00:00:00.000Z,762.54,764.15,736.26,751.26,2708520,38.0323288526,38.1126289673,36.7215915769,37.4697292914,54170400,0.0,1.0
2015-12-15T00:00:00.000Z,760.09,774.75,758.0,767.79,2469319,37.9101330259,38.6413129522,37.8058925044,38.2941770527,49386380,0.0,1.0
2015-12-16T00:00:00.000Z,776.59,781.5,757.045,766.57,2656010,38.7330845118,38.9779749237,37.7582610699,38.2333285186,53120200,0.0,1.0
2015-12-17T00:00:00.000Z,769.83,781.59,769.3,781.16,1825538,38.3959237819,38.98246375,38.3694895826,38.9610171355,36510760,0.0,1.0
2015-12-18T00:00:00.000Z,756.85,774.14,756.59,767.23,3389702,37.7485352796,38.6108886852,37.7355675592,38.266246578,67794040,0.0,1.0
2015-12-21T00:00:00.000Z,760.8,766.35,754.15,763.05,1742368,37.9455448778,38.2223558321,37.613870491,38.0577655349,34847360,0.0,1.0
2015-12-22T00:00:00.000Z,767.13,770.34,761.2,764.27,1816935,38.2612589933,38.4213604642,37.9654952168,38.118614069,36338700,0.0,1.0
2015-12-23T00:00:00.000Z,768.51,771.9,757.65,770.69,1529742,38.330087663,38.4991667865,37.7884359577,38.4388170108,30594840,0.0,1.0
2015-12-24T00:00:00.000Z,765.84,769.2,764.39,768.52,521141,38.1969191498,38.3645019979,38.1245991707,38.3305864215,10422820,0.0,1.0
2015-12-28T00:00:00.000Z,782.24,782.815,767.73,770.0,1557755,39.014883051,39.0435616634,38.2911845018,38.404402676,31155100,0.0,1.0
2015-12-29T00:00:00.000Z,793.96,798.69,786.202,786.99,1921480,39.5994279852,39.8353407445,39.2124911593,39.2517933272,38429600,0.0,1.0
2015-12-30T00:00:00.000Z,790.3,796.455,787.2,793.96,1428280,39.4168823829,39.723868225,39.2622672552,39.5994279852,28565600,0.0,1.0
2015-12-31T00:00:00.000Z,778.01,788.33,777.32,787.82,1637561,38.8039082155,39.318626963,38.7694938806,39.2931902807,32751220,0.0,1.0
2016-01-04T00:00:00.000Z,759.44,762.2,747.54,762.2,3369068,37.877713725,38.0153710644,37.2841911382,38.0153710644,67381360,0.0,1.0
2016-01-05T00:00:00.000Z,761.53,769.2,755.65,764.1,2260795,37.9819542465,38.3645019979,37.6886842625,38.1101351749,45215900,0.0,1.0
2016-01-06T00:00:00.000Z,759.33,765.73,748.0,750.37,2410301,37.8722273817,38.1914328066,37.3071340281,37.425339787,48206020,0.0,1.0
2016-01-07T00:00:00.000Z,741.0,755.31,735.28,746.49,3156563,36.9580030947,37.6717264743,36.6727132462,37.2318214982,63131260,0.0,1.0
2016-01-08T00:00:00.000Z,730.91,750.12,728.9201,747.8,2375348,36.4547557921,37.4128708251,36.3555078429,37.2971588585,47506960,0.0,1.0
2016-01-11T00:00:00.000Z,733.07,735.08,719.56,731.95,2544806,36.5624876229,36.6627380767,35.8886649214,36.5066266736,50896120,0.0,1.0
2016-01-12T00:00:00.000Z,745.34,748.34,736.43,740.75,2340753,37.1744642734,37.3240918163,36.730070471,36.9455341327,46815060,0.0,1.0
2016-01-13T00:00:00.000Z,719.57,753.0,716.78,749.34,2586395,35.8891636799,37.5565132662,35.750010065,37.3739676639,51727900,0.0,1.0
2016-01-14T00:00:00.000Z,731.39,739.89,705.0,724.44,2777868,36.4786961989,36.9026409038,35.1624725799,36.1320590579,55557360,0.0,1.0
2016-01-15T00:00:00.000Z,710.49,724.158,701.51,709.99,3833751,35.4362909834,36.1179940689,34.9884058717,35.4113530596,76675020,0.0,1.0
2016-01-19T00:00:00.000Z,719.08,725.35,709.85,720.15,2436220,35.8647245146,36.1774460792,35.4043704409,35.9180916715,48724400,0.0,1.0
2016-01-20T00:00:00.000Z,718.56,726.95,687.78,705.9,4122010,35.8387890738,36.2572474354,34.3036104837,35.2073608428,82440200,0.0,1.0
2016-01-21T00:00:00.000Z,726.67,737.67,711.11,720.17,2596916,36.2432821981,36.791916522,35.467214009,35.9190891885,51938320,0.0,1.0
2016-01-22T00:00:00.000Z,745.46,748.56,740.5,742.0,2357315,37.1804493751,37.3350645027,36.9330651708,37.0078789423,47146300,0.0,1.0
2016-01-25T00:00:00.000Z,733.62,752.46,732.501,743.84,2267031,36.5899193391,37.5295803085,36.5341082656,37.0996505019,45340620,0.0,1.0
2016-01-26T00:00:00.000Z,733.79,739.46,726.97,735.21,1547049,36.5983982332,36.8811942893,36.2582449524,36.6692219369,30940980,0.0,1.0
2016-01-27T00:00:00.000Z,717.58,735.89,713.45,735.89,2121434,35.7899107431,36.7031375133,35.5839234924,36.7031375133,42428680,0.0,1.0
2016-01-28T00:00:00.000Z,748.3,751.16,730.6,738.19,3105222,37.3220967824,37.4647417066,36.4392942793,36.8178519628,62104440,0.0,1.0
2016-01-29T00:00:00.000Z,761.35,765.105,744.2,748.96,3790395,37.9729765939,38.1602604018,37.1176058071,37.3550148418,75807900,0.0,1.0
2016-02-01T00:00:00.000Z,770.77,777.59,761.38,771.26,5576089,38.4428070786,38.7829603595,37.9744728694,38.467246244,111521780,0.0,1.0
2016-02-02T00:00:00.000Z,780.91,810.35,780.6,800.5,6792331,38.9485481736,40.4168931279,38.9330866608,39.9256160287,135846620,0.0,1.0
2016-02-03T00:00:00.000Z,749.38,791.43,736.26,786.28,6555731,37.3759626978,39.4732420907,36.7215915769,39.2163814754,131114620,0.0,1.0
2016-02-04T00:00:00.000Z,730.03,745.24,722.6001,744.59,5246123,36.4108650461,37.1694766886,36.0402924858,37.1370573877,104922460,0.0,1.0
2016-02-05T00:00:00.000Z,703.76,726.72,700.14,725.5,5477821,35.1006265289,36.2457759905,34.9200759604,36.1849274564,109556420,0.0,1.0
2016-02-08T00:00:00.000Z,704.16,704.52,682.01,687.68,4470514,35.1205768679,35.1385321731,34.0158268429,34.298622899,89410280,0.0,1.0
2016-02-09T00:00:00.000Z,701.02,720.96,688.5,692.95,4214950,34.9639667064,35.9584911081,34.339521094,34.561468616,84299000,0.0,1.0
2016-02-10T00:00:00.000Z,706.85,723.22,705.39,711.79,3015733,35.2547428981,36.0712105238,35.1819241605,35.5011295854,60314660,0.0,1.0
2016-02-11T00:00:00.000Z,706.36,712.315,691.19,696.34,3250206,35.2303037327,35.5273144054,34.4736871242,34.7305477395,65004120,0.0,1.0
2016-02-12T00:00:00.000Z,706.89,716.0,701.58,712.21,2326889,35.256737932,35.7111069039,34.991897181,35.5220774414,46537780,0.0,1.0
2016-02-16T00:00:00.000Z,717.64,722.8789,710.18,718.65,2172213,35.792903294,36.0541978721,35.4208294707,35.8432779001,43444260,0.0,1.0
2016-02-17T00:00:00.000Z,731.97,733.76,716.61,727.0,2457715,36.5076241905,36.5969019578,35.7415311709,36.2597412278,49154300,0.0,1.0
2016-02-18T00:00:00.000Z,717.51,736.0,715.55,733.96,2363846,35.7864194338,36.7086238565,35.6886627724,36.6068771273,47276920,0.0,1.0
2016-02-19T00:00:00.000Z,722.11,724.03,713.12,715.9,1745940,36.0158483329,36.1116099604,35.5674644627,35.7061193191,34918800,0.0,1.0
2016-02-22T00:00:00.000Z,729.05,734.845,723.45,729.51,1875824,36.3619867155,36.6510172525,36.0826819687,36.3849296054,37516480,0.0,1.0
2016-02-23T00:00:00.000Z,717.29,730.9,715.67,726.1,2066566,35.7754467473,36.4542570336,35.6946478742,36.214852965,41331320,0.0,1.0
2016-02-24T00:00:00.000Z,720.9,721.22,702.02,710.61,1854612,35.9554985573,35.9714588285,35.013842554,35.4422760851,37092240,0.0,1.0
2016-02-25T00:00:00.000Z,729.12,729.51,713.23,722.93,1807258,36.3654780248,36.3849296054,35.5729508059,36.056746528,36145160,0.0,1.0
2016-02-26T00:00:00.000Z,724.86,736.16,721.9392,733.6,2123690,36.1530069139,36.7166039921,36.0073295381,36.5889218222,42473800,0.0,1.0
2016-02-29T00:00:00.000Z,717.22,730.6,716.84,721.0,2253426,35.771955438,36.4392942793,35.7530026159,35.960486142,45068520,0.0,1.0
2016-03-01T00:00:00.000Z,742.17,742.33,718.64,721.3,3005553,37.0163578364,37.024337972,35.8427791416,35.9754488963,60111060,0.0,1.0
2016-03-02T00:00:00.000Z,739.48,743.121,733.25,742.87,1814643,36.8821918063,37.0637897675,36.5714652755,37.0512709297,36292860,0.0,1.0
2016-03-03T00:00:00.000Z,731.59,741.0,729.63,739.48,2026700,36.4886713684,36.9580030947,36.3909147071,36.8821918063,40534000,0.0,1.0
2016-03-04T00:00:00.000Z,730.22,735.0,725.62,734.8,2425750,36.4203414572,36.6587480089,36.1909125581,36.6487728393,48515000,0.0,1.0
2016-03-07T00:00:00.000Z,712.8,727.21,705.14,725.15,3088278,35.5515041915,36.2702151558,35.1694551986,36.1674709097,61765560,0.0,1.0
